geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch,Bias_Magnitude_LSom,Bias_Magnitude_Prehatch
ENSCCRG00000069866,ENSCCRG00000059993,fam83fb,fam83fb,11,5,CAJNDQ010000017.1,CAJNDQ010000011.1,229.473425112136,-3.06033537713207,1.75866250859257e-13,-2.61303411901235,5.10139811260528e-15,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000004535,ENSCCRG00000051997,,,81,87,CAJNDQ010000007.1,CAJNDQ010000001.1,450.718690224007,-3.07192862105883,3.13158496421396e-25,-2.94317433888729,5.28748055251391e-23,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000024006,ENSCCRG00000041308,,,10,13,CAJNDQ010000032.1,CAJNDQ010000013.1,163.994721005214,-3.09483331423308,7.976387188824521e-09,1.23816423835639,0.0354664490783701,Extreme_SubgB_Dom,Moderate_SubgA_Dom
ENSCCRG00000023797,ENSCCRG00000002796,pbxip1b,pbxip1b,11,9,CAJNDQ010000003.1,CAJNDQ010000048.1,1208.21348065733,-3.10162195219372,6.54708878226922e-26,-1.80964087669294,3.4936462028469e-09,Extreme_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000010189,ENSCCRG00000076111,rnf4,rnf4,8,13,CAJNDQ010000021.1,CAJNDQ010000036.1,2168.88866751875,-3.10618143123013,3.70079955579282e-84,-2.64118104473461,4.90993483557892e-63,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000022346,ENSCCRG00000078102,mfn2,mfn2,20,21,CAJNDQ010000018.1,CAJNDQ010000024.1,873.438654553293,-3.1080584224704,2.8071052685936403e-35,-1.48380845778947,5.71463340179733e-09,Extreme_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000058145,ENSCCRG00000030371,nt5c2b,nt5c2b,19,19,CAJNDQ010000023.1,CAJNDQ010000028.1,852.762391639738,-3.11030338089392,0.0015802935049078,-2.76599203754736,0.0064349123396686,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000009114,ENSCCRG00000009016,lama5,lama5,79,82,CAJNDQ010000012.1,CAJNDQ010000050.1,1504.99448073315,-3.12479823200904,1.76355421183223e-08,-3.07040023190531,3.90847023821511e-08,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000015276,ENSCCRG00000069514,,,23,31,CAJNDQ010000021.1,CAJNDQ010000036.1,441.463042197747,-3.13976922822722,8.087462803467479e-11,-1.92291132901723,0.0001146879612273,Extreme_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000068618,ENSCCRG00000002416,znf800b,znf800b,6,17,CAJNDQ010000037.1,CAJNDQ010000009.1,576.067231988032,-3.15063421613802,4.07168622923705e-14,-2.54015111513875,4.40208344626567e-08,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000061393,ENSCCRG00000058183,snx11,snx11,8,8,CAJNDQ010000045.1,CAJNDQ010000026.1,615.853746822251,-3.15107792964647,1.14851203039783e-64,-1.80560079685453,5.175734443865101e-22,Extreme_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000052696,ENSCCRG00000023350,scpep1,scpep1,13,13,CAJNDQ010000004.1,CAJNDQ010000002.1,2472.71935620791,-3.15917766019873,4.55095968278845e-58,-0.393198192164046,0.0897556991266161,Extreme_SubgB_Dom,No_Significant_Bias
ENSCCRG00000038993,ENSCCRG00000079257,,,13,12,CAJNDQ010000037.1,CAJNDQ010000009.1,449.29198121188,-3.16113109103136,6.75839735224548e-13,-2.24547431559339,6.12652284841771e-07,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000064016,ENSCCRG00000010483,rdh8a,rdh8a,6,6,CAJNDQ010000004.1,CAJNDQ010000002.1,650.080970280374,-3.16293932650395,3.58188226661323e-25,-1.19414977574473,0.0002469287904848,Extreme_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000046132,ENSCCRG00000046628,,,14,14,CAJNDQ010000045.1,CAJNDQ010000026.1,1818.7946175277,-3.17160148092734,6.504749740952659e-43,-3.03759686398183,5.2098015349429e-40,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000061761,ENSCCRG00000031311,ppm1f,ppm1f,9,9,CAJNDQ010000008.1,CAJNDQ010000016.1,649.045476678514,-3.17705348564896,2.73190741899301e-80,-3.25467277891353,9.17652467153347e-87,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000069143,ENSCCRG00000040003,dph1,dph1,10,13,CAJNDQ010000040.1,CAJNDQ010000027.1,161.640200892787,-3.18723783251356,1.74096547114832e-26,-3.50448593568133,2.66473092949901e-28,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000029005,ENSCCRG00000028090,haus3,haus3,6,5,CAJNDQ010000007.1,CAJNDQ010000001.1,597.16500273961,-3.18729876977087,2.2814761247592703e-46,-3.01275693843461,1.4646636696449001e-38,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000052792,ENSCCRG00000002222,SLC22A31,SLC22A31,10,9,CAJNDQ010000007.1,CAJNDQ010000001.1,648.903880867269,-3.20711572468303,3.2726898381598597e-40,-2.22994084521884,6.44713518547888e-20,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000055682,ENSCCRG00000075472,gjb3,gjb3,2,2,CAJNDQ010000005.1,CAJNDQ010000031.1,282.879687114614,-3.20803198104566,2.41539750742964e-20,-3.98011707801839,2.00610972241178e-26,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000062339,ENSCCRG00000065412,zgc:154058,zgc:154058,9,9,CAJNDQ010000019.1,CAJNDQ010000049.1,232.219751331356,-3.20935126972257,6.26752177859413e-05,-2.267158904821,0.0070079018293462,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000064205,ENSCCRG00000007879,add3b,add3b,15,17,CAJNDQ010000005.1,CAJNDQ010000031.1,590.763687967089,-3.21143754951405,5.6097478759326905e-09,-0.812845180260237,0.213476158172534,Extreme_SubgB_Dom,No_Significant_Bias
ENSCCRG00000026645,ENSCCRG00000023144,tmem106a,tmem106a,8,9,CAJNDQ010000045.1,CAJNDQ010000026.1,1987.11658247056,-3.21667304064718,2.13593516754887e-62,-2.68625479562163,7.17038353580412e-43,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000051644,ENSCCRG00000059721,micall2a,micall2a,19,49,CAJNDQ010000004.1,CAJNDQ010000002.1,1463.44011345627,-3.23036910164572,1.70127906154445e-27,-4.11689395714722,6.23006912194216e-39,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000042745,ENSCCRG00000073461,,,18,19,CAJNDQ010000034.1,CAJNDQ010000038.1,355.646029961807,-3.23702779163304,2.52027641784026e-07,-1.5433965188978,0.0239492829440759,Extreme_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000049209,ENSCCRG00000035428,tdrd7b,tdrd7b,19,18,CAJNDQ010000007.1,CAJNDQ010000001.1,249.273224568016,-3.24003200485743,1.61862728112059e-15,-3.06218570599647,3.93895208641632e-15,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000033743,ENSCCRG00000044629,SMCHD1,SMCHD1,49,50,CAJNDQ010000007.1,CAJNDQ010000001.1,249.680040206593,-3.25829344967508,8.41189027063165e-10,-2.98080244862205,2.0599068781298e-08,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000003347,ENSCCRG00000006887,,,42,43,CAJNDQ010000003.1,CAJNDQ010000048.1,3190.17031962465,-3.27528552719618,6.83140315653413e-83,-2.03794689081462,1.4132242435836e-33,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000051198,ENSCCRG00000022316,acsf2,acsf2,17,18,CAJNDQ010000045.1,CAJNDQ010000026.1,940.65364476951,-3.27669078456995,2.3487345851745e-58,-3.80243677382001,1.7629441514267699e-78,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000016674,ENSCCRG00000023620,itga6b,itga6b,26,26,CAJNDQ010000023.1,CAJNDQ010000028.1,226.961880309412,-3.2996356777667,7.02759838930495e-09,-3.32276353493959,6.00977013601236e-09,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000077482,ENSCCRG00000010545,slc4a1a,slc4a1a,24,23,CAJNDQ010000004.1,CAJNDQ010000002.1,473.316363582668,-3.30291301639019,2.48213189021428e-08,-3.30523357334167,2.06366616376309e-08,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000011581,ENSCCRG00000016042,rps6kc1,rps6kc1,16,15,CAJNDQ010000029.1,CAJNDQ010000035.1,220.662761876563,-3.3057026482696,4.80747902242858e-38,-3.39345178440545,4.41140176440297e-47,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000057726,ENSCCRG00000026869,slc26a1,slc26a1,4,4,CAJNDQ010000039.1,CAJNDQ010000046.1,422.027144540992,-3.30831109623109,1.44928993536692e-09,-3.44090904957201,3.60019263997021e-10,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000045977,ENSCCRG00000063696,birc5b,birc5b,4,4,CAJNDQ010000012.1,CAJNDQ010000050.1,923.844544517961,-3.31298150742567,0.0275868132327982,-5.34972565085527,5.54099935644194e-05,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000031680,ENSCCRG00000020801,bag5,bag5,6,9,CAJNDQ010000019.1,CAJNDQ010000049.1,608.35964404944,-3.31589288261121,3.8593748865272397e-22,-5.11516220894333,5.88108878634184e-51,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000021910,ENSCCRG00000053058,sybl1,sybl1,11,8,CAJNDQ010000021.1,CAJNDQ010000036.1,399.317930832269,-3.32131830312433,1.2501003474663001e-54,-3.8289081784987,9.21316809293598e-68,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000009749,ENSCCRG00000063818,dbnla,dbnla,15,18,CAJNDQ010000033.1,CAJNDQ010000025.1,1176.84572061497,-3.3323762640446,3.81129782589394e-06,-3.22071350598805,9.62067656921891e-06,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000071117,ENSCCRG00000037731,hoga1,hoga1,12,7,CAJNDQ010000044.1,CAJNDQ010000006.1,154.96703817252,-3.33482248166467,3.07203088953777e-10,-1.56137497963845,0.0055667925326523,Extreme_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000018460,ENSCCRG00000073845,,,11,12,CAJNDQ010000040.1,CAJNDQ010000027.1,260.336740025156,-3.34307757398376,3.99646208912514e-14,-3.05054579085427,6.5044448957297e-11,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000058959,ENSCCRG00000020571,mtfr2,mtfr2,8,8,CAJNDQ010000012.1,CAJNDQ010000050.1,535.316588711591,-3.34456450577861,4.21758801355647e-18,-4.36660183847404,2.5315567679279698e-26,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000013959,ENSCCRG00000031870,capn1b,capn1b,21,21,CAJNDQ010000044.1,CAJNDQ010000006.1,679.055918153406,-3.35257460453638,3.2141381659103e-05,-3.67641599828608,5.37904074211139e-06,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000006842,ENSCCRG00000005064,cpsf1,cpsf1,39,39,CAJNDQ010000032.1,CAJNDQ010000013.1,1106.2796678979,-3.35651792482785,2.9660829619175304e-35,-3.48162677222273,1.58055343765888e-37,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000008348,ENSCCRG00000027290,tdrd5,tdrd5,17,18,CAJNDQ010000044.1,CAJNDQ010000006.1,651.043872760041,-3.37912428130953,4.49850214641473e-06,-0.344141146721695,0.719238476219228,Extreme_SubgB_Dom,No_Significant_Bias
ENSCCRG00000038657,ENSCCRG00000042888,lgals3a,lgals3a,7,7,CAJNDQ010000019.1,CAJNDQ010000049.1,536.082727879354,-3.38165147185347,9.44325419081969e-36,-1.06790900812508,0.0002167795514526,Extreme_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000021565,ENSCCRG00000019894,scinlb,scinlb,19,17,CAJNDQ010000022.1,CAJNDQ010000030.1,234.633247413334,-3.3895970970439,1.37700043493398e-26,-1.13014308601467,0.0005900849806739,Extreme_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000058151,ENSCCRG00000073323,,,10,10,CAJNDQ010000003.1,CAJNDQ010000048.1,277.399283749591,-3.39474824228032,1.42879476087633e-21,-6.22115121340703,3.4542836904705396e-40,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000043910,ENSCCRG00000001195,polr3c,polr3c,15,15,CAJNDQ010000003.1,CAJNDQ010000048.1,406.120262943149,-3.40642619342693,4.1738836591523696e-26,-3.34456552833383,5.32953029007884e-25,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000040291,ENSCCRG00000068940,stap2b,stap2b,15,17,CAJNDQ010000018.1,CAJNDQ010000024.1,193.421115619838,-3.40893716909688,1.9558466964603202e-09,-3.0019171460617,3.93721103215673e-07,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000078816,ENSCCRG00000051328,ugdh,ugdh,12,12,CAJNDQ010000023.1,CAJNDQ010000028.1,1200.93563316171,-3.41211312044833,5.30548432091632e-32,-3.89529142207464,1.03290280281537e-39,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000020315,ENSCCRG00000064130,gpr160,gpr160,1,4,CAJNDQ010000022.1,CAJNDQ010000030.1,211.769220352432,-3.41545789240469,9.97233308811628e-09,-3.77095753749159,3.5789245658442402e-09,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000005823,ENSCCRG00000009671,,,22,17,CAJNDQ010000043.1,CAJNDQ010000014.1,295.460037477371,-3.41612045760103,0.0030441725454873,-0.385379341429819,0.822001254914134,Extreme_SubgB_Dom,No_Significant_Bias
ENSCCRG00000008435,ENSCCRG00000008388,,,31,16,CAJNDQ010000037.1,CAJNDQ010000009.1,814.410318831978,-3.42639595137603,6.44847250823412e-21,-3.10909132762786,2.13813069282323e-17,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000007442,ENSCCRG00000059456,hsp90aa1.2,hsp90aa1.2,11,11,CAJNDQ010000029.1,CAJNDQ010000035.1,841.038432441558,-3.43100562171499,5.87282445059344e-09,-2.1841478697472,0.0003564583875446,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000001658,ENSCCRG00000038431,trpv4,trpv4,17,17,CAJNDQ010000008.1,CAJNDQ010000016.1,243.733657142639,-3.4321445809268,1.0725351848509e-11,-2.30209963907957,7.04032142518997e-06,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000057988,ENSCCRG00000042625,,,33,33,CAJNDQ010000019.1,CAJNDQ010000049.1,651.139048968271,-3.43775422773755,5.16471231692791e-10,-4.84718005252673,1.00849026357593e-17,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000028544,ENSCCRG00000055415,hibch,hibch,15,14,CAJNDQ010000042.1,CAJNDQ010000047.1,359.020017436432,-3.44698296501509,1.3721189135702302e-31,-3.81282910314756,1.02923328914226e-36,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000062193,ENSCCRG00000015157,gga3a,gga3a,4,17,CAJNDQ010000017.1,CAJNDQ010000011.1,615.068909429096,-3.45069928668832,5.5408081716184e-25,-3.28190372125904,1.6599823597132899e-22,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000078635,ENSCCRG00000063118,,,18,21,CAJNDQ010000010.1,CAJNDQ010000020.1,205.899606178941,-3.45260445152861,6.33612582485665e-35,-2.19431142119546,1.1540598866454501e-15,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000014442,ENSCCRG00000076211,LRRC8C,LRRC8C,2,3,CAJNDQ010000017.1,CAJNDQ010000011.1,1008.42286126392,-3.4567092914396,1.51862027593748e-29,-2.31984085455546,3.82896873700113e-14,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000052999,ENSCCRG00000006516,pfas,pfas,29,29,CAJNDQ010000029.1,CAJNDQ010000035.1,3636.00992381851,-3.46614864808341,9.95319919510486e-156,-3.09466570299616,2.98960583543505e-116,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000012872,ENSCCRG00000012853,NMNAT3,NMNAT3,5,6,CAJNDQ010000022.1,CAJNDQ010000030.1,175.496898088202,-3.47812973283612,5.36463052945574e-26,-3.61035615232209,4.26920823001988e-27,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000007766,ENSCCRG00000015635,,,34,35,CAJNDQ010000042.1,CAJNDQ010000047.1,335.625330539737,-3.50515841992863,1.0689895672566599e-11,-2.77484363612839,2.33904803115076e-07,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000046725,ENSCCRG00000038700,riok2,riok2,10,11,CAJNDQ010000008.1,CAJNDQ010000016.1,454.52634522012,-3.52250865837104,1.98165113014862e-34,-3.60101278783405,6.80364149190707e-35,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000010110,ENSCCRG00000048694,bag1,bag1,8,7,CAJNDQ010000022.1,CAJNDQ010000030.1,240.546187214305,-3.52335134367992,4.42813594944915e-17,-3.44161316686078,3.0703126893366003e-16,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000059632,ENSCCRG00000065159,gcdha,gcdha,12,13,CAJNDQ010000017.1,CAJNDQ010000011.1,234.9707165538,-3.5237012009698,1.61359610500277e-29,-3.57279046886088,3.91378666239576e-34,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000036604,ENSCCRG00000039757,gemin8,gemin8,3,3,CAJNDQ010000023.1,CAJNDQ010000028.1,1462.46572079765,-3.53151885243648,5.33927211649606e-71,-4.31658380041889,1.23231146550391e-66,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000067399,ENSCCRG00000033744,tbck,tbck,27,26,CAJNDQ010000023.1,CAJNDQ010000028.1,285.698939670955,-3.53687080377526,5.31405848319137e-29,-3.55717598047642,7.177320564842389e-30,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000081756,ENSCCRG00000059803,spsb3a,spsb3a,7,10,CAJNDQ010000004.1,CAJNDQ010000002.1,618.232807793363,-3.54167796127975,3.3222117764554802e-52,-3.6453320035132,4.6893478033360604e-58,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000073419,ENSCCRG00000000435,scp2a,scp2a,15,17,CAJNDQ010000022.1,CAJNDQ010000030.1,156.121819491587,-3.54169950576248,3.48050256047353e-26,-3.60405207061376,4.78283592846386e-29,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000011390,ENSCCRG00000032612,MRC2,,28,28,CAJNDQ010000004.1,CAJNDQ010000002.1,257.058128154236,-3.547539551583,1.8464344822498e-12,-3.45715348487701,7.84509978760827e-12,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000082443,ENSCCRG00000019843,rbp5,rbp5,4,4,CAJNDQ010000003.1,CAJNDQ010000048.1,1138.72514107519,-3.54774651676673,3.08054208921467e-13,-3.40689548219553,3.84053365662033e-12,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000072011,ENSCCRG00000073402,glyctk,glyctk,5,5,CAJNDQ010000017.1,CAJNDQ010000011.1,293.38236081385,-3.55978661365155,1.52040009032157e-13,-4.83069277079488,7.14075357044866e-17,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000080251,ENSCCRG00000055162,igfbp2b,igfbp2b,5,4,CAJNDQ010000042.1,CAJNDQ010000047.1,245.065358298109,-3.56170875019702,6.0067736809757096e-30,-3.1912525922703,1.16968285851837e-27,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000006754,ENSCCRG00000028080,txn,txn,5,6,CAJNDQ010000007.1,CAJNDQ010000001.1,770.495713358746,-3.56594556310306,3.15966688600314e-23,-5.57044392642258,1.03350341350605e-54,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000018816,ENSCCRG00000081100,,,34,36,CAJNDQ010000034.1,CAJNDQ010000038.1,318.245794449489,-3.57304135902601,2.17625929356572e-31,-3.21179148258407,1.7354011913781701e-25,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000042530,ENSCCRG00000020060,,,2,3,CAJNDQ010000043.1,CAJNDQ010000014.1,295.330519005987,-3.58203415744028,0.016156208409758,0.716463104191184,0.469280830773305,Extreme_SubgB_Dom,No_Significant_Bias
ENSCCRG00000025887,ENSCCRG00000009604,,,17,17,CAJNDQ010000029.1,CAJNDQ010000035.1,465.81754891275,-3.58905606508459,1.01646196120147e-21,-2.97505016668526,3.6369699750709e-15,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000033231,ENSCCRG00000061489,pomt2,pomt2,20,22,CAJNDQ010000005.1,CAJNDQ010000031.1,2102.5761591309,-3.59416559274743,7.75575122323403e-73,-4.7315291385583,3.3472409972200003e-71,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000047332,ENSCCRG00000072143,dnaja2b,dnaja2b,9,9,CAJNDQ010000010.1,CAJNDQ010000020.1,1015.86110921172,-3.60881092923675,6.24440352900287e-103,-2.69824314672443,9.85923333894766e-61,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000002609,ENSCCRG00000056169,rdm1,rdm1,9,7,CAJNDQ010000004.1,CAJNDQ010000002.1,306.051184529575,-3.62745367859164,3.42988273689365e-16,-3.77729184127469,1.53640584143812e-13,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000078272,ENSCCRG00000051222,ABHD5,ABHD5,9,9,CAJNDQ010000003.1,CAJNDQ010000048.1,152.606103329517,-3.63764848155816,1.32451005072903e-19,-3.66419409214071,1.00829357203267e-16,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000060256,ENSCCRG00000028399,bsg,bsg,10,10,CAJNDQ010000044.1,CAJNDQ010000006.1,11309.11162885,-3.64017231214219,1.77543022933596e-29,-2.92611083493984,2.73326205872015e-19,Extreme_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000066916,ENSCCRG00000071084,si:dkey-204f11.64,si:dkey-204f11.64,7,5,CAJNDQ010000004.1,CAJNDQ010000002.1,235.669197150644,-3.64166246456275,2.5231236757990402e-61,-3.4014278839262,7.04136835806549e-57,Extreme_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000003952,ENSCCRG00000003947,lig4,lig4,5,3,CAJNDQ010000023.1,CAJNDQ010000028.1,162.425033394753,-3.64353824564237,2.14473320976569e-08,-3.71862287833298,1.06476389047683e-08,Extreme_SubgB_Dom,Extreme_SubgB_Dom
