geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch,Bias_Magnitude_LSom,Bias_Magnitude_Prehatch
ENSCCRG00000032282,ENSCCRG00000079658,ppa2,ppa2,12,13,CAJNDQ010000023.1,CAJNDQ010000028.1,1136.67470741023,3.87157621853729,2.86226052308507e-22,2.75158194216197,2.05332964469268e-12,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000070598,ENSCCRG00000025788,ap5b1,ap5b1,3,5,CAJNDQ010000043.1,CAJNDQ010000014.1,187.409156757065,3.83872580133152,2.42630983397589e-18,2.87973513791971,3.43748990520219e-12,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000061738,ENSCCRG00000064592,,,4,2,CAJNDQ010000007.1,CAJNDQ010000001.1,520.617459821539,3.81889394198695,2.7494997411655998e-12,2.38027001102104,2.57674254953636e-05,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000015688,ENSCCRG00000030625,pnhd,pnhd,12,7,CAJNDQ010000022.1,CAJNDQ010000030.1,165.312761232523,3.75189014124852,1.73227451292439e-07,2.06027173093292,0.0226627460153061,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000028135,ENSCCRG00000040007,pigu,pigu,12,13,CAJNDQ010000017.1,CAJNDQ010000011.1,706.220264268464,3.70348749510241,1.1878462777462802e-67,2.34875273442559,1.80997039242709e-41,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000062810,ENSCCRG00000011040,insig1,insig1,6,6,CAJNDQ010000007.1,CAJNDQ010000001.1,318.564856092997,3.60524929558222,6.85131027964938e-23,2.43144331771498,1.27285533113716e-10,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000078741,ENSCCRG00000062971,zgc:113054,zgc:113054,11,11,CAJNDQ010000017.1,CAJNDQ010000011.1,175.940519821299,3.59471124258267,1.4613337319292301e-19,2.9790488306033,2.2530223306068502e-14,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000077361,ENSCCRG00000018408,HS3ST1,HS3ST1,3,4,CAJNDQ010000021.1,CAJNDQ010000036.1,332.243431377819,3.55464502098399,5.1181695787365194e-18,2.81109116150574,7.26101947203495e-12,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000019057,ENSCCRG00000056635,nat10,nat10,35,30,CAJNDQ010000010.1,CAJNDQ010000020.1,1048.40110256882,3.54950147704392,4.11867922807153e-43,2.48779541330684,3.40101668541574e-22,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000014670,ENSCCRG00000047532,,,30,27,CAJNDQ010000034.1,CAJNDQ010000038.1,724.184555159336,3.54230830178912,8.67850477883812e-16,2.81500796689355,2.34945510423096e-10,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000047262,ENSCCRG00000006030,,,15,7,CAJNDQ010000019.1,CAJNDQ010000049.1,253.774271580335,3.52254028947828,9.887855277984659e-18,2.62329055679387,7.22964268103328e-11,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000073478,ENSCCRG00000082047,sh3bgr,sh3bgr,17,13,CAJNDQ010000040.1,CAJNDQ010000027.1,633.643958811421,3.49429729852016,2.5513744746268397e-36,2.53054174013321,3.87327727951223e-20,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000007205,ENSCCRG00000003051,asphd2,asphd2,6,5,CAJNDQ010000018.1,CAJNDQ010000024.1,283.320578645196,3.44270944564312,9.48731687108134e-10,2.54618028228814,2.56097186074827e-06,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000051143,ENSCCRG00000069176,mmab,mmab,10,10,CAJNDQ010000008.1,CAJNDQ010000016.1,789.580936024,3.38037328568854,4.29716175177898e-34,2.47161760967773,9.12045427381266e-19,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000063176,ENSCCRG00000018042,trim105,trim105,8,9,CAJNDQ010000021.1,CAJNDQ010000036.1,213.994037386322,3.37666751213199,2.54653374080604e-24,2.40484717961606,1.00602162715704e-13,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000068688,ENSCCRG00000080663,dazap1,dazap1,13,13,CAJNDQ010000043.1,CAJNDQ010000014.1,467.232475668745,3.37606103394753,6.502763162797051e-58,2.26726624161097,3.25342094114714e-28,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000045526,ENSCCRG00000063857,mrpl28,mrpl28,7,7,CAJNDQ010000040.1,CAJNDQ010000027.1,219.440630556324,3.3577362691522,3.52456169929424e-49,2.32513736534538,1.99619341450574e-29,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000060275,ENSCCRG00000035652,ST3GAL1,ST3GAL1,8,9,CAJNDQ010000032.1,CAJNDQ010000013.1,264.336378669887,3.34727236558577,2.75497210844158e-33,2.17787437254506,5.41591099605211e-16,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000018824,ENSCCRG00000013969,ess2,ess2,19,12,CAJNDQ010000033.1,CAJNDQ010000025.1,666.195955140283,3.27263312455705,6.2472321213017905e-65,2.92535980231967,3.64733685973993e-58,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000078671,ENSCCRG00000027417,dnajb13,dnajb13,16,9,CAJNDQ010000033.1,CAJNDQ010000025.1,171.730360345532,3.24325772283887,3.2813868606037896e-12,2.69138160283693,4.1830045465937306e-09,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000014411,ENSCCRG00000051412,map3k20a,map3k20a,13,13,CAJNDQ010000017.1,CAJNDQ010000011.1,276.346674294322,3.18188294720534,1.36709601050075e-06,2.37624456558771,0.0004496728512383,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000056673,ENSCCRG00000062173,PLEKHF1,PLEKHF1,9,3,CAJNDQ010000007.1,CAJNDQ010000001.1,407.504935379542,3.12416840539157,1.52127747307183e-50,2.46578437990377,2.7366929870181e-32,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000030096,ENSCCRG00000076223,dhx37,dhx37,28,26,CAJNDQ010000018.1,CAJNDQ010000024.1,582.289970517769,3.1234234859353,4.16617116628951e-31,2.92252638499582,3.59680520697412e-27,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000048987,ENSCCRG00000073324,HDGFL3,HDGFL3,7,7,CAJNDQ010000010.1,CAJNDQ010000020.1,159.169409213521,3.12293629422679,3.84507584344633e-19,2.66765863759083,1.5737074806287e-17,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000058615,ENSCCRG00000004661,,,25,25,CAJNDQ010000032.1,CAJNDQ010000013.1,651.117345059178,3.11605102906506,1.23138547317204e-36,2.75843995395326,2.5328097197862096e-30,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000073442,ENSCCRG00000000849,,,23,23,CAJNDQ010000023.1,CAJNDQ010000028.1,518.178823155591,3.08976854344343,1.72989897012905e-13,2.57552651006717,1.44212418686167e-10,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000033507,ENSCCRG00000011762,rbm28,rbm28,21,18,CAJNDQ010000010.1,CAJNDQ010000020.1,1386.80761504505,3.07342352183829,3.18583245701919e-34,2.77471825947243,4.26814984598622e-28,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000027722,ENSCCRG00000081704,apobec2a,apobec2a,7,6,CAJNDQ010000044.1,CAJNDQ010000006.1,161.160239177978,3.07266204969383,4.62147148281825e-08,2.62196735169813,3.92635219622735e-06,Extreme_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000061578,ENSCCRG00000033662,cd164,cd164,6,6,CAJNDQ010000029.1,CAJNDQ010000035.1,1424.01606316288,2.97041138062898,3.56514195774802e-54,2.67574937231963,6.64505213661752e-45,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000068922,ENSCCRG00000037567,CERS3,,15,15,CAJNDQ010000007.1,CAJNDQ010000001.1,351.023327370256,2.95253588398439,4.1980028467824e-30,2.02019715546944,3.08427693952669e-14,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000040615,ENSCCRG00000040555,LARS1,LARS1,34,32,CAJNDQ010000039.1,CAJNDQ010000046.1,1581.29910613155,2.95202241542673,1.55505805601072e-87,2.48594684203277,1.15720590692599e-66,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000051240,ENSCCRG00000050982,mks1,mks1,19,18,CAJNDQ010000008.1,CAJNDQ010000016.1,238.158262009413,2.86106729346498,4.57198272997002e-07,2.34771309546819,4.5544995699801e-05,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000066459,ENSCCRG00000070825,armc1,armc1,8,8,CAJNDQ010000015.1,CAJNDQ010000041.1,1058.88819070502,2.84922300116281,1.82325253249782e-19,2.36174499375397,5.07351576494968e-14,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000066950,ENSCCRG00000008861,rpp21,rpp21,5,5,CAJNDQ010000044.1,CAJNDQ010000006.1,506.717456017907,2.82985576751561,8.32883608111313e-14,2.14348005922044,5.33995206953452e-08,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000024345,ENSCCRG00000017755,loxl2b,loxl2b,18,14,CAJNDQ010000008.1,CAJNDQ010000016.1,298.245742249394,2.82473187210888,2.90865847189223e-08,2.06964476287194,7.95024223905696e-05,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000010382,ENSCCRG00000043365,tspan15,tspan15,8,9,CAJNDQ010000019.1,CAJNDQ010000049.1,1221.64159130835,2.82457761526905,3.2032536936828503e-54,2.51923235371293,5.83440953179171e-44,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000005564,ENSCCRG00000057028,wdr45b,wdr45b,10,7,CAJNDQ010000045.1,CAJNDQ010000026.1,344.603356913567,2.80379562733507,1.0445064603309899e-27,2.63949724584796,1.0887928299914e-24,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000036609,ENSCCRG00000039764,,,9,10,CAJNDQ010000023.1,CAJNDQ010000028.1,317.409438268569,2.7960958005996,2.85088475599116e-18,2.06662051024051,1.24356770264263e-10,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000053521,ENSCCRG00000020216,casp3a,casp3a,7,6,CAJNDQ010000023.1,CAJNDQ010000028.1,1301.40709645388,2.79130491958944,2.29829503802567e-50,2.3179473500664,5.54182008100528e-38,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000082416,ENSCCRG00000026478,tmod4,tmod4,11,9,CAJNDQ010000003.1,CAJNDQ010000048.1,196.451735229981,2.78394352791311,6.43399036174207e-05,2.34353729581687,0.0009054254524813,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000069777,ENSCCRG00000066100,hspb1,hspb1,4,4,CAJNDQ010000008.1,CAJNDQ010000016.1,177.910208666094,2.77622000451136,0.0313101084467843,2.98282453349806,0.0224507363814121,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000008862,ENSCCRG00000074541,mbnl3,mbnl3,10,11,CAJNDQ010000021.1,CAJNDQ010000036.1,814.943403674211,2.76934374220909,2.1172458009446e-54,2.12716916437537,2.01871218616031e-34,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000004352,ENSCCRG00000017308,mtmr1b,mtmr1b,16,16,CAJNDQ010000039.1,CAJNDQ010000046.1,247.143498032278,2.76200237812499,8.11602420267938e-19,2.89161588148072,1.0537093648902101e-20,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000029372,ENSCCRG00000004961,taf1,taf1,42,42,CAJNDQ010000008.1,CAJNDQ010000016.1,799.141312374474,2.73133137623131,1.65872023519029e-13,2.91695459031027,3.56690261986742e-15,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000081687,ENSCCRG00000048967,slc7a6,slc7a6,10,11,CAJNDQ010000007.1,CAJNDQ010000001.1,2544.82565179505,2.71985828859683,2.09483164567684e-36,2.39501203370908,2.68429618031717e-29,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000073209,ENSCCRG00000075928,,,15,15,CAJNDQ010000005.1,CAJNDQ010000031.1,311.208591377454,2.67149505916685,6.37335034125596e-14,2.60755525105172,8.44906575222228e-23,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000064930,ENSCCRG00000043976,,,7,8,CAJNDQ010000022.1,CAJNDQ010000030.1,4661.9974870166,2.67109546442269,3.7443081155966895e-92,2.94185662931711,1.5668453198747e-105,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000015462,ENSCCRG00000056049,spryd7a,spryd7a,8,5,CAJNDQ010000023.1,CAJNDQ010000028.1,199.562432244975,2.66753038488323,1.18015794792478e-19,2.43391742133261,1.95907559205835e-16,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000001135,ENSCCRG00000001171,fdps,fdps,10,10,CAJNDQ010000003.1,CAJNDQ010000048.1,168.801062960143,2.65893727705184,1.24715243411408e-09,2.5450128161122,1.28175993070845e-09,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000048185,ENSCCRG00000014236,tubgcp2,tubgcp2,19,19,CAJNDQ010000045.1,CAJNDQ010000026.1,1063.61082215238,2.65151334341321,2.5250974923766796e-11,2.26255842239898,1.4827455031958e-08,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000041908,ENSCCRG00000040779,sprtn,sprtn,7,6,CAJNDQ010000029.1,CAJNDQ010000035.1,493.742926211672,2.64965149571665,2.5057120731922103e-15,2.43402430054162,4.3233999594888e-13,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000065042,ENSCCRG00000007280,,,31,22,CAJNDQ010000021.1,CAJNDQ010000036.1,4005.11418349208,2.64821404154684,4.669682542146579e-42,2.5705226239467,1.07942251706658e-39,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000008140,ENSCCRG00000045547,cep63,cep63,16,17,CAJNDQ010000017.1,CAJNDQ010000011.1,197.624841098836,2.64167582993287,1.83472161845123e-24,2.70313233923886,3.21110756216571e-25,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000077571,ENSCCRG00000025958,,,38,36,CAJNDQ010000040.1,CAJNDQ010000027.1,877.965939354791,2.61547898872417,3.68170314261723e-22,2.71128606069638,1.38542979086936e-23,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000048219,ENSCCRG00000045253,sepsecs,sepsecs,12,12,CAJNDQ010000007.1,CAJNDQ010000001.1,244.658888947906,2.61075901330653,1.16714863450757e-29,2.64532073564416,1.22152933954425e-29,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000026623,ENSCCRG00000047366,anapc7,anapc7,12,11,CAJNDQ010000018.1,CAJNDQ010000024.1,906.219341275933,2.59674892178471,6.39683979425949e-48,2.19761266153201,6.8383592368311996e-37,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000015072,ENSCCRG00000028907,mib2,mib2,22,21,CAJNDQ010000018.1,CAJNDQ010000024.1,1111.28276580367,2.59626853925199,2.89052007151995e-26,2.70289760565539,6.17319792563133e-28,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000017166,ENSCCRG00000055097,,,4,5,CAJNDQ010000023.1,CAJNDQ010000028.1,321.725074928887,2.59219529696654,5.178132143222081e-25,2.71549603330228,1.46883986552466e-26,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000075248,ENSCCRG00000050706,,,3,2,CAJNDQ010000021.1,CAJNDQ010000036.1,936.262106354647,2.58430295817183,7.139759552033339e-26,2.31367212434674,9.84872162797335e-17,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000046476,ENSCCRG00000004745,wnt11f2,wnt11f2,5,5,CAJNDQ010000008.1,CAJNDQ010000016.1,824.853995223883,2.58137907251769,2.32457984846319e-08,2.53734376970089,2.21192749148757e-06,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000011939,ENSCCRG00000010216,OSBPL1A,OSBPL1A,30,30,CAJNDQ010000044.1,CAJNDQ010000006.1,256.373654016265,2.57647676617457,1.19531571527063e-25,2.60112366921852,1.94458228522437e-26,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000053855,ENSCCRG00000046209,sdf2,sdf2,3,5,CAJNDQ010000039.1,CAJNDQ010000046.1,337.32639160294,2.56680385157837,0.0270534365219476,2.55544789002228,0.0316939145177071,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000067956,ENSCCRG00000074232,,,4,3,CAJNDQ010000033.1,CAJNDQ010000025.1,739.512271000316,2.55694817449413,2.81664915684735e-08,2.98612397938142,2.45982948195645e-06,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000048358,ENSCCRG00000047671,ikbkg,ikbkg,20,15,CAJNDQ010000012.1,CAJNDQ010000050.1,1207.38294443782,2.5484559466813,4.82951563724559e-27,2.37701172310391,1.66568286898226e-23,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000035930,ENSCCRG00000040488,st3gal5,st3gal5,10,7,CAJNDQ010000021.1,CAJNDQ010000036.1,363.641034738211,2.53372678614817,8.92438238536359e-13,2.51663955660561,5.51060850720864e-13,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000031847,ENSCCRG00000012418,dag1,dag1,4,3,CAJNDQ010000044.1,CAJNDQ010000006.1,1725.7125654548,2.53262704596544,4.9728943107687403e-45,2.3050818478412,7.1377148044209e-37,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000020519,ENSCCRG00000038215,SLC30A8,SLC30A8,14,16,CAJNDQ010000032.1,CAJNDQ010000013.1,1152.43632096181,2.49141061518933,3.33870997051734e-07,2.46194623016291,5.59720974348447e-07,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000029213,ENSCCRG00000008045,anxa4,anxa4,12,13,CAJNDQ010000033.1,CAJNDQ010000025.1,742.488825476728,2.48846716291451,1.32653472009009e-06,2.08726919127593,7.42735397912382e-05,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000042150,ENSCCRG00000053713,cenpn,cenpn,11,10,CAJNDQ010000010.1,CAJNDQ010000020.1,1813.45171965031,2.48735946370039,8.40552935638597e-29,2.22053317082778,3.1528738643928697e-22,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000040872,ENSCCRG00000036763,lnpa,lnpa,14,14,CAJNDQ010000042.1,CAJNDQ010000047.1,879.856962850166,2.47572174526103,2.89398370096066e-37,2.40659109924131,1.04846421056694e-37,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000073416,ENSCCRG00000009276,sptlc1,SPTLC1,16,16,CAJNDQ010000033.1,CAJNDQ010000025.1,369.735011734043,2.45418822439044,3.80915320530524e-29,2.55641855804042,1.6189983552392e-30,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000080066,ENSCCRG00000080285,iqgap2,iqgap2,39,38,CAJNDQ010000008.1,CAJNDQ010000016.1,1370.92594096678,2.43288201334476,1.80360118055645e-05,2.38654023299122,3.2311079195154e-05,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000053840,ENSCCRG00000026960,hdac8,hdac8,11,11,CAJNDQ010000007.1,CAJNDQ010000001.1,1399.06681660377,2.43090475138142,1.48841240169475e-34,2.68829510399856,2.64951284131355e-39,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000016532,ENSCCRG00000011826,txlng,txlng,10,10,CAJNDQ010000043.1,CAJNDQ010000014.1,1728.94863666114,2.42263654310121,7.35494922156025e-98,2.32753595159112,2.35461716115297e-87,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000069863,ENSCCRG00000078675,mpc1,mpc1,2,2,CAJNDQ010000019.1,CAJNDQ010000049.1,793.16457391322,2.41005844920144,1.15944021054698e-20,2.32438131437955,2.20979010026469e-19,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000073981,ENSCCRG00000056233,fut7,fut7,3,3,CAJNDQ010000039.1,CAJNDQ010000046.1,676.68896465047,2.40796585067089,0.000220670416835,2.17883497037796,0.0022524999077855,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000057184,ENSCCRG00000078230,decr1,decr1,10,11,CAJNDQ010000003.1,CAJNDQ010000048.1,899.436493763129,2.40495632863543,7.18259732753375e-18,2.00602266243662,9.88526532216223e-13,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000002316,ENSCCRG00000065781,vwa8,vwa8,45,26,CAJNDQ010000042.1,CAJNDQ010000047.1,390.885888860459,2.38857874185657,3.6828014071309298e-22,2.72294520748961,5.477676873931469e-29,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000017903,ENSCCRG00000079026,uri1,uri1,11,12,CAJNDQ010000010.1,CAJNDQ010000020.1,501.238920000265,2.38803072845981,2.70942871111844e-39,2.14702220601729,4.42669849801106e-31,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000069458,ENSCCRG00000060279,ccdc43,ccdc43,6,6,CAJNDQ010000004.1,CAJNDQ010000002.1,205.875438695129,2.3848595638978,0.0026318786872917,2.30080232749896,0.0043683616352999,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000037191,ENSCCRG00000038335,tchp,tchp,14,13,CAJNDQ010000008.1,CAJNDQ010000016.1,352.299921349672,2.36252639838925,3.6316986160253296e-18,2.4757949475895,2.03415954893999e-22,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000024484,ENSCCRG00000032323,pla2g4aa,pla2g4aa,19,19,CAJNDQ010000022.1,CAJNDQ010000030.1,358.307984741518,2.33957089272347,3.83712600698504e-09,2.01089774094248,6.95635581688266e-07,Strong_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000010153,ENSCCRG00000009923,rc3h1a,rc3h1a,20,19,CAJNDQ010000044.1,CAJNDQ010000006.1,563.088474368007,2.33859713263579,1.64226967266088e-11,2.49474690681441,8.335073377789399e-13,Strong_SubgA_Dom,Strong_SubgA_Dom
