geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch,Bias_Magnitude_LSom,Bias_Magnitude_Prehatch
ENSCCRG00000037346,ENSCCRG00000025944,,,20,20,CAJNDQ010000018.1,CAJNDQ010000024.1,250.706325240253,-2.03932951800433,2.5850033141422697e-11,-1.23599512711703,5.90837316189909e-05,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000072241,ENSCCRG00000052896,flot2a,flot2a,12,13,CAJNDQ010000008.1,CAJNDQ010000016.1,1167.57916219925,-2.03988636233582,0.0138189566326178,-2.12145741291109,0.0117451988570833,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000013796,ENSCCRG00000068500,polr1g,polr1g,3,4,CAJNDQ010000040.1,CAJNDQ010000027.1,198.616527686347,-2.04259104619575,6.7534173654054895e-12,-2.44463451299799,9.74334659213032e-16,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000022342,ENSCCRG00000051213,,,5,11,CAJNDQ010000045.1,CAJNDQ010000026.1,368.079874712976,-2.05152495725747,1.3263411427540599e-28,-1.90962961367027,6.27297491105495e-26,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000067957,ENSCCRG00000080336,IKZF2,IKZF2,11,11,CAJNDQ010000042.1,CAJNDQ010000047.1,215.226673564577,-2.0566141169276,1.6630734734691198e-11,-1.85516689605872,2.41838215035769e-09,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000042690,ENSCCRG00000006876,scube2,scube2,23,24,CAJNDQ010000007.1,CAJNDQ010000001.1,335.065442298184,-2.05665431929175,6.64520096047889e-20,-1.8423005743441,2.83087316476972e-15,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000017150,ENSCCRG00000070789,tmem184ba,tmem184ba,10,13,CAJNDQ010000045.1,CAJNDQ010000026.1,1404.99952350686,-2.05674304946329,7.802547330262141e-31,-1.56437420304236,2.2808660711695198e-18,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000024522,ENSCCRG00000005034,tax1bp3,tax1bp3,5,4,CAJNDQ010000043.1,CAJNDQ010000014.1,913.757771113041,-2.06413605088635,7.96349921076529e-23,-2.3866165900276,1.32401252001963e-29,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000071204,ENSCCRG00000055575,ppp1r14c,ppp1r14c,5,4,CAJNDQ010000012.1,CAJNDQ010000050.1,630.494885931348,-2.06535432913965,3.83237321572881e-13,-0.816834782790178,0.0050646825882468,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000019801,ENSCCRG00000076172,,,10,10,CAJNDQ010000022.1,CAJNDQ010000030.1,1318.13429130023,-2.06803684084827,2.29839675941198e-37,-1.14896751025502,1.82442823922852e-12,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000017619,ENSCCRG00000037389,hnrnpd,hnrnpd,9,18,CAJNDQ010000033.1,CAJNDQ010000025.1,2862.51499799756,-2.06847960526435,1.13773781653333e-34,-1.78984861331283,3.57785560116586e-26,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000039475,ENSCCRG00000039381,,,7,7,CAJNDQ010000039.1,CAJNDQ010000046.1,1098.84683900307,-2.07072735774487,1.9564572137255097e-18,-1.08629149281311,2.33732064772873e-06,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000012734,ENSCCRG00000031712,myom1a,myom1a,37,38,CAJNDQ010000022.1,CAJNDQ010000030.1,410.350372335749,-2.0710218316169,0.0005363524949846,-2.55721254875022,1.41245878292985e-05,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000077501,ENSCCRG00000033870,nup107,nup107,26,27,CAJNDQ010000037.1,CAJNDQ010000009.1,1784.08554246016,-2.07676468094323,1.16803190359114e-27,-2.20829077403138,1.3937904278660598e-30,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000007652,ENSCCRG00000024693,mtmr1a,mtmr1a,18,17,CAJNDQ010000007.1,CAJNDQ010000001.1,169.092917161114,-2.07816377415676,8.46955472722171e-05,-1.80718332992563,0.0008077932655287,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000022888,ENSCCRG00000032222,,,13,13,CAJNDQ010000012.1,CAJNDQ010000050.1,452.523732862303,-2.07920714515888,2.07249546163764e-23,-2.26414263360304,1.6227954103208398e-30,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000050305,ENSCCRG00000050277,,,12,11,CAJNDQ010000017.1,CAJNDQ010000011.1,561.489911813001,-2.08223905301765,0.0042875892159685,-5.86563187735437,4.48413438267569e-16,Strong_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000042226,ENSCCRG00000005306,NAA20,NAA20,6,6,CAJNDQ010000029.1,CAJNDQ010000035.1,223.564449342544,-2.0842611967238,4.3630658365378e-27,-2.27069421070626,4.73007127416188e-32,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000004762,ENSCCRG00000004902,porb,porb,19,16,CAJNDQ010000040.1,CAJNDQ010000027.1,1120.29043159288,-2.09524412612256,2.06553802620576e-69,-1.01198447818614,5.779893952060041e-20,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000062585,ENSCCRG00000055332,zranb2,zranb2,9,10,CAJNDQ010000017.1,CAJNDQ010000011.1,710.064891246648,-2.0963748166764,2.4416595125713097e-36,-1.71565281238312,6.76801754920471e-25,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000063114,ENSCCRG00000004706,fam83c,fam83c,4,5,CAJNDQ010000017.1,CAJNDQ010000011.1,545.250941252957,-2.0987049931443,3.94242608504138e-11,-1.5537611091843,7.28406126832737e-07,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000037968,ENSCCRG00000079379,pdia4,pdia4,10,14,CAJNDQ010000015.1,CAJNDQ010000041.1,529.332189029507,-2.0995265916794,2.05727546484115e-06,-1.72166122690574,8.03067797222175e-06,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000067361,ENSCCRG00000074263,tubb5,tubb5,5,4,CAJNDQ010000003.1,CAJNDQ010000048.1,920.373020052788,-2.10562744546142,3.64291618922118e-08,-0.996236529925857,0.0158158228258397,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000069888,ENSCCRG00000054900,exosc6,exosc6,1,1,CAJNDQ010000007.1,CAJNDQ010000001.1,193.139189097847,-2.1056734126406,4.52260998015328e-05,-1.90747663859785,0.0002822754259495,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000076142,ENSCCRG00000067477,ctsc,ctsc,7,9,CAJNDQ010000040.1,CAJNDQ010000027.1,19475.594501885,-2.10824736927014,3.4244019195680896e-42,-1.09823707823076,2.0759216239574002e-11,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000081776,ENSCCRG00000047517,las1l,las1l,14,14,CAJNDQ010000008.1,CAJNDQ010000016.1,517.595414478315,-2.11214341509089,6.35095966694567e-29,-2.69855033367846,5.45211169767596e-44,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000007948,ENSCCRG00000053812,znf687b,znf687b,11,12,CAJNDQ010000032.1,CAJNDQ010000013.1,441.111034494595,-2.11258986450708,5.73032196675287e-10,-2.12846364127531,4.86872543904223e-10,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000028611,ENSCCRG00000065714,ammecr1,ammecr1,7,8,CAJNDQ010000039.1,CAJNDQ010000046.1,2113.90694167017,-2.11591170658707,8.59485638758019e-84,-2.20966179617905,2.87657081671945e-90,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000045588,ENSCCRG00000041197,tprb,tprb,51,51,CAJNDQ010000029.1,CAJNDQ010000035.1,6708.83899794312,-2.1219658672255,9.5521976764174e-17,-2.09506314971875,2.77115900105219e-16,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000024097,ENSCCRG00000080985,ndufa10,ndufa10,11,11,CAJNDQ010000042.1,CAJNDQ010000047.1,499.82350666605,-2.12484945505333,1.55614551708644e-07,-2.22056255082752,4.14555298632847e-08,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000017196,ENSCCRG00000082022,,,4,8,CAJNDQ010000015.1,CAJNDQ010000041.1,242.734152916364,-2.12493385624119,0.0075260299188027,-1.31617055654866,0.130945772966445,Strong_SubgB_Dom,No_Significant_Bias
ENSCCRG00000030814,ENSCCRG00000023747,,,31,31,CAJNDQ010000023.1,CAJNDQ010000028.1,209.043968936682,-2.12571367805842,2.20653907543603e-10,-1.64948262052309,8.07361236790429e-07,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000032369,ENSCCRG00000064676,aldh3a2b,aldh3a2b,11,10,CAJNDQ010000039.1,CAJNDQ010000046.1,289.950882611899,-2.12844318981385,2.94442999744358e-10,-2.59472115374002,1.29559873219481e-14,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000072458,ENSCCRG00000082052,mipol1,mipol1,23,17,CAJNDQ010000005.1,CAJNDQ010000031.1,268.226149959078,-2.13058612372493,1.3812721212129401e-14,-2.68403218227871,3.6932983854811204e-19,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000057540,ENSCCRG00000073938,gfm2,gfm2,21,22,CAJNDQ010000008.1,CAJNDQ010000016.1,162.40464948385,-2.14120257028921,1.1968799513147e-14,-2.81193481530536,2.41645362057107e-26,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000080462,ENSCCRG00000054913,tmbim4,tmbim4,7,8,CAJNDQ010000037.1,CAJNDQ010000009.1,289.570143186037,-2.14296782114359,1.21274827880245e-12,-2.09369717504564,7.30075992380971e-12,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000067376,ENSCCRG00000021521,relt,relt,12,10,CAJNDQ010000010.1,CAJNDQ010000020.1,218.330128296908,-2.14345263972578,3.64150578714154e-11,-2.52557667737339,2.13657876320229e-15,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000075677,ENSCCRG00000048288,fkbp11,fkbp11,7,6,CAJNDQ010000017.1,CAJNDQ010000011.1,460.316202420095,-2.14479489041914,2.90340926210166e-07,-2.65898356145441,1.56178380719068e-10,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000011971,ENSCCRG00000032503,tnni1c,tnni1c,8,9,CAJNDQ010000010.1,CAJNDQ010000020.1,265.114129016753,-2.14976819582173,3.93990630830284e-05,-1.84126564717213,0.0005687582025979,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000077863,ENSCCRG00000016567,reep2,reep2,8,9,CAJNDQ010000021.1,CAJNDQ010000036.1,2847.50982854076,-2.15181157780572,4.18010213786983e-27,-0.592693742342062,0.0004974155161906,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000017686,ENSCCRG00000078591,,,17,18,CAJNDQ010000021.1,CAJNDQ010000036.1,1184.7359414388,-2.15340776514475,4.67120365296489e-10,-1.7643982877013,5.09586217840728e-07,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000029591,ENSCCRG00000058910,,,8,5,CAJNDQ010000008.1,CAJNDQ010000016.1,165.457512623323,-2.15523421934555,2.07887199517173e-06,-2.56087395060164,2.46611444403678e-08,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000036823,ENSCCRG00000011793,snrpa,snrpa,4,7,CAJNDQ010000010.1,CAJNDQ010000020.1,2108.14562405848,-2.16733371440673,4.77829450746262e-71,-2.70454380485968,4.95642360597873e-105,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000071295,ENSCCRG00000075098,phb,phb,7,7,CAJNDQ010000004.1,CAJNDQ010000002.1,1435.05320469459,-2.17030370181108,1.30020203457937e-26,-2.20139421778884,1.54134536488965e-27,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000032611,ENSCCRG00000056840,cdkn1bb,cdkn1bb,3,4,CAJNDQ010000034.1,CAJNDQ010000038.1,269.077006798913,-2.17818163086269,8.67298324999827e-06,-1.69217469081226,0.0007631813319733,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000035686,ENSCCRG00000008929,asl,asl,19,17,CAJNDQ010000039.1,CAJNDQ010000046.1,255.644943299962,-2.18204641471835,3.59238910429995e-08,-2.09371139613488,1.00629901487773e-07,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000034327,ENSCCRG00000034531,eif2s1b,eif2s1b,8,8,CAJNDQ010000029.1,CAJNDQ010000035.1,587.641372303636,-2.18420147478124,1.8157349036814e-05,-1.88116030722953,0.0003014646406331,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000039316,ENSCCRG00000042273,zpax1,zpax1,21,21,CAJNDQ010000029.1,CAJNDQ010000035.1,550.222135190865,-2.18658684457724,0.0004383379140462,-3.4198509109224,0.0002010947234731,Strong_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000030451,ENSCCRG00000023650,hbegfa,hbegfa,6,7,CAJNDQ010000021.1,CAJNDQ010000036.1,234.953467491531,-2.1868016000953,1.43883724968246e-10,-0.92226206678015,0.0128381190844749,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000002762,ENSCCRG00000058306,,,6,8,CAJNDQ010000043.1,CAJNDQ010000014.1,763.100299038349,-2.19125471907944,8.20319960952201e-21,-2.80742811611927,3.5803977864516003e-32,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000054378,ENSCCRG00000016315,,,25,23,CAJNDQ010000012.1,CAJNDQ010000050.1,616.08914588426,-2.19269391311492,2.79848755296465e-28,-0.604554801202797,0.0072995043918304,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000082287,ENSCCRG00000054812,stk35l,stk35l,3,4,CAJNDQ010000017.1,CAJNDQ010000011.1,905.382738832108,-2.19465356169221,0.0003930185539456,-2.70455650188809,1.27681701352105e-05,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000066232,ENSCCRG00000065533,ppp1r3da,ppp1r3da,2,2,CAJNDQ010000012.1,CAJNDQ010000050.1,339.997570013128,-2.19591057710364,0.0006475644322648,-0.947848977546848,0.150354383194547,Strong_SubgB_Dom,No_Significant_Bias
ENSCCRG00000061752,ENSCCRG00000039472,gins3,gins3,6,4,CAJNDQ010000034.1,CAJNDQ010000038.1,387.779431156849,-2.20367423052485,1.4037026152071798e-11,-1.783412385588,1.2208203842644e-07,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000065146,ENSCCRG00000080158,,,15,15,CAJNDQ010000019.1,CAJNDQ010000049.1,629.022568931921,-2.20786756738791,9.90685706808331e-27,-1.84660531304261,2.7408899198977403e-19,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000077746,ENSCCRG00000015139,,,17,15,CAJNDQ010000043.1,CAJNDQ010000014.1,266.565685520432,-2.20789362117827,5.88355116118451e-07,-1.22880248689294,0.0087536794820175,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000020883,ENSCCRG00000060412,slc15a4,slc15a4,10,10,CAJNDQ010000018.1,CAJNDQ010000024.1,631.429743962495,-2.22131750410203,1.19739946221648e-10,-2.35215423538917,5.75542568675588e-13,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000034515,ENSCCRG00000059616,efnb2b,efnb2b,6,8,CAJNDQ010000023.1,CAJNDQ010000028.1,1031.78851609825,-2.22685249438165,1.91553203981405e-33,-3.53058970590188,4.73536588765862e-72,Strong_SubgB_Dom,Extreme_SubgB_Dom
ENSCCRG00000047833,ENSCCRG00000054154,,,17,30,CAJNDQ010000017.1,CAJNDQ010000011.1,221.250458957999,-2.22729972550416,3.98648416980942e-06,-0.768045545216969,0.160587594568026,Strong_SubgB_Dom,No_Significant_Bias
ENSCCRG00000036664,ENSCCRG00000036877,apobb.1,apobb.1,28,30,CAJNDQ010000029.1,CAJNDQ010000035.1,14284.179617737,-2.22810231073776,1.56252501802568e-19,-1.08082659194617,2.74890817398688e-05,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000059783,ENSCCRG00000047605,wdr18,wdr18,10,11,CAJNDQ010000043.1,CAJNDQ010000014.1,805.991923931436,-2.23099544854667,4.00519903210956e-41,-1.91492121323754,2.7294949189906597e-30,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000031833,ENSCCRG00000015501,fam114a1,fam114a1,13,13,CAJNDQ010000023.1,CAJNDQ010000028.1,562.620987356441,-2.23476342769438,0.0003098691069391,-2.13320718798912,0.000714444162642,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000063361,ENSCCRG00000074506,polr3gla,polr3gla,9,8,CAJNDQ010000032.1,CAJNDQ010000013.1,882.776197434043,-2.23479238595173,5.66657628483086e-10,-2.29531891066787,3.0247188520102403e-10,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000015408,ENSCCRG00000004131,acsl5,acsl5,22,21,CAJNDQ010000045.1,CAJNDQ010000026.1,871.820464402323,-2.23745150216258,8.52101039627345e-13,-1.75437962857785,4.68618870007113e-08,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000012510,ENSCCRG00000080886,apaf1,apaf1,28,28,CAJNDQ010000037.1,CAJNDQ010000009.1,460.185373645362,-2.24042318422011,8.155090349537281e-17,-2.96840510311659,1.38834018536272e-27,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000024687,ENSCCRG00000079835,ufl1,ufl1,19,19,CAJNDQ010000029.1,CAJNDQ010000035.1,541.733437888527,-2.24081114727018,2.01765988516299e-24,-2.07536671437686,5.2409046420123304e-21,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000057940,ENSCCRG00000058811,plbd1a,plbd1a,13,11,CAJNDQ010000004.1,CAJNDQ010000002.1,343.230016675297,-2.24434681232453,8.18900738482585e-07,-1.3371105941702,0.0057969085933147,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000022928,ENSCCRG00000028099,ccdc47,ccdc47,14,14,CAJNDQ010000004.1,CAJNDQ010000002.1,3901.89867672087,-2.24439687257617,1.0296601375524999e-80,-2.19948577549821,1.34758365600716e-76,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000062382,ENSCCRG00000076293,evlb,evlb,12,14,CAJNDQ010000029.1,CAJNDQ010000035.1,335.348897928458,-2.2446014280628,7.7310567514305e-06,-0.731196862755369,0.189289565705132,Strong_SubgB_Dom,No_Significant_Bias
ENSCCRG00000077320,ENSCCRG00000022654,slc16a3b,slc16a3b,7,6,CAJNDQ010000045.1,CAJNDQ010000026.1,1799.08205301106,-2.24831678081775,1.4165042010600599e-12,-1.64246336731109,9.15734816693264e-07,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000018392,ENSCCRG00000078683,carhsp1,carhsp1,5,4,CAJNDQ010000004.1,CAJNDQ010000002.1,265.893821146219,-2.25177932748276,1.00157354518713e-27,-0.803345948248329,0.0002461865819222,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000061273,ENSCCRG00000012792,sbds,sbds,11,8,CAJNDQ010000040.1,CAJNDQ010000027.1,192.940715395883,-2.25235632922145,3.47458206659832e-08,-1.76091585876316,2.07489357418183e-05,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000044701,ENSCCRG00000041969,zgc:66479,zgc:66479,5,6,CAJNDQ010000017.1,CAJNDQ010000011.1,352.650401136765,-2.25708280465855,0.0002266104628241,-2.14509874710143,0.0005090482998876,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000070707,ENSCCRG00000021690,ppm1da,ppm1da,7,6,CAJNDQ010000040.1,CAJNDQ010000027.1,1202.5444165099,-2.2582199058029,1.22435898229083e-39,-2.30253954055343,2.5537324516892e-40,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000056871,ENSCCRG00000032528,WDR7,WDR7,30,30,CAJNDQ010000039.1,CAJNDQ010000046.1,396.016447553713,-2.25845064384796,3.55264877435604e-16,-1.38489024351216,6.72557655299039e-07,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000046378,ENSCCRG00000007970,shda,shda,8,12,CAJNDQ010000022.1,CAJNDQ010000030.1,587.34570166647,-2.26138438916926,1.43861088747528e-27,-2.34374654376954,1.37408812487705e-26,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000023924,ENSCCRG00000052579,snw1,snw1,14,16,CAJNDQ010000029.1,CAJNDQ010000035.1,3901.36299965251,-2.26644745734784,3.10660140127352e-87,-2.64664151090072,3.89989337321077e-114,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000081010,ENSCCRG00000034229,,,3,6,CAJNDQ010000018.1,CAJNDQ010000024.1,1060.67589811604,-2.27308674906146,3.71473997775411e-24,-1.65775615670461,3.03361768355346e-13,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000080198,ENSCCRG00000015764,zgc:56235,zgc:56235,10,10,CAJNDQ010000033.1,CAJNDQ010000025.1,195.707513484533,-2.2731635216643,2.5283682929547297e-12,-2.35579740319471,9.53519019706831e-13,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000038625,ENSCCRG00000028197,capn2a,capn2a,21,21,CAJNDQ010000019.1,CAJNDQ010000049.1,714.65105398236,-2.27698648474939,0.0006881107665197,-2.42755897727109,0.0003146377168614,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000027871,ENSCCRG00000072473,pank1a,pank1a,7,8,CAJNDQ010000005.1,CAJNDQ010000031.1,863.924754095156,-2.28566162788352,4.67054514238287e-39,-1.92373000360066,3.39464509630756e-30,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000009406,ENSCCRG00000031666,rbm4.1,rbm4.1,4,10,CAJNDQ010000007.1,CAJNDQ010000001.1,4807.76028336116,-2.29480421036706,2.01093597044673e-57,-1.79576500237565,2.3334265637188202e-35,Strong_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000029061,ENSCCRG00000027154,ptpn2a,ptpn2a,10,9,CAJNDQ010000003.1,CAJNDQ010000048.1,211.042291377541,-2.29585812818593,1.6310369896527802e-09,-2.06536654021451,5.61604312402364e-08,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000058701,ENSCCRG00000011689,,,14,14,CAJNDQ010000017.1,CAJNDQ010000011.1,513.650248921741,-2.30098514273637,2.25352982019409e-08,-2.77776184821071,5.87345125858472e-11,Strong_SubgB_Dom,Strong_SubgB_Dom
ENSCCRG00000058507,ENSCCRG00000078985,snx27b,snx27b,13,11,CAJNDQ010000003.1,CAJNDQ010000048.1,1066.18899838332,-2.30118702140214,1.06125663480472e-56,-0.682702347429331,7.62489786612198e-06,Strong_SubgB_Dom,Moderate_SubgB_Dom
