geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch,Bias_Magnitude_LSom,Bias_Magnitude_Prehatch
ENSCCRG00000010692,ENSCCRG00000066820,,,35,35,CAJNDQ010000043.1,CAJNDQ010000014.1,609.188954994501,3.10248936565481,2.41523780505473e-40,1.39695301055201,2.6353213945388903e-09,Extreme_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000077943,ENSCCRG00000055766,mfsd8,mfsd8,13,14,CAJNDQ010000045.1,CAJNDQ010000026.1,446.023168393087,3.07055475348825,4.76448379509124e-84,1.87663970346657,3.16692733396749e-33,Extreme_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000027034,ENSCCRG00000049375,PHKA1,PHKA1,34,35,CAJNDQ010000007.1,CAJNDQ010000001.1,1949.91603813535,3.05345421533729,1.80978098798502e-85,1.54446627492484,2.1589068914194597e-36,Extreme_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000034628,ENSCCRG00000008078,agpat4,agpat4,10,12,CAJNDQ010000019.1,CAJNDQ010000049.1,251.247599003265,3.03965233153992,1.7268282457541e-30,1.75729669889463,1.2316406699120199e-11,Extreme_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000031308,ENSCCRG00000081887,itpr3,itpr3,59,62,CAJNDQ010000018.1,CAJNDQ010000024.1,1562.91644457891,3.02962209737822,1.93644372261411e-39,1.21662739207309,1.59692440921492e-07,Extreme_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000072257,ENSCCRG00000024592,cers2a,cers2a,13,12,CAJNDQ010000032.1,CAJNDQ010000013.1,511.032321552423,3.02193287004439,8.4578243740529e-11,1.72502105064284,0.000397338317852,Extreme_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000062542,ENSCCRG00000064463,ptpn22,ptpn22,28,28,CAJNDQ010000012.1,CAJNDQ010000050.1,174.037977312132,2.99236040329057,2.80113038832848e-12,1.69144276143234,0.0001337154522013,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000036577,ENSCCRG00000024701,vac14,vac14,19,19,CAJNDQ010000034.1,CAJNDQ010000038.1,1250.94891044599,2.98843666770409,2.01765988516299e-24,1.86269654659703,4.36881432208082e-10,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000019001,ENSCCRG00000036556,MYO5A,MYO5A,42,43,CAJNDQ010000010.1,CAJNDQ010000020.1,432.41145506917,2.97925436133146,4.6563304813617e-11,1.12823634867291,0.022930991332677,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000030994,ENSCCRG00000041778,,,23,18,CAJNDQ010000012.1,CAJNDQ010000050.1,562.025696456332,2.95898994509233,2.0785227347191398e-57,1.8856375243313,2.83595970082609e-27,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000058769,ENSCCRG00000013130,trim101,trim101,15,9,CAJNDQ010000012.1,CAJNDQ010000050.1,277.78609802833,2.89164688138093,1.83200413205477e-29,1.37228192814666,9.53722656126728e-08,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000019148,ENSCCRG00000037690,spint2,spint2,10,5,CAJNDQ010000040.1,CAJNDQ010000027.1,1807.66789209874,2.83704771112349,1.07154282047329e-74,1.6600292228087,5.257208823323159e-26,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000064460,ENSCCRG00000004501,,,15,17,CAJNDQ010000034.1,CAJNDQ010000038.1,229.848595111825,2.81078966050047,0.0005557722652939,1.86887916832142,0.031277436594254,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000054768,ENSCCRG00000000939,mfsd6l,mfsd6l,2,2,CAJNDQ010000004.1,CAJNDQ010000002.1,199.693362952529,2.79520040477944,2.2249344217631e-05,1.37718438095165,0.0487559077473533,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000073005,ENSCCRG00000073955,fkbp14,fkbp14,6,4,CAJNDQ010000003.1,CAJNDQ010000048.1,161.458744313027,2.78485289362673,1.2210147816807699e-12,1.76347453435586,1.18197620833321e-05,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000025062,ENSCCRG00000008001,tspan7b,tspan7b,8,8,CAJNDQ010000044.1,CAJNDQ010000006.1,310.389776047676,2.72553777198058,3.24787134863638e-14,0.972778448198277,0.0127323217315133,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000038493,ENSCCRG00000046118,ptpn4b,ptpn4b,29,29,CAJNDQ010000044.1,CAJNDQ010000006.1,378.241053774961,2.70429713064762,1.09655625139944e-16,1.94361479690998,6.007012412907651e-09,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000033736,ENSCCRG00000051256,pitpnaa,pitpnaa,12,12,CAJNDQ010000040.1,CAJNDQ010000027.1,599.131587725524,2.6536117385724,5.1816587592729e-48,1.34809062167674,8.20582657436311e-15,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000017112,ENSCCRG00000000378,unc13a,unc13a,44,43,CAJNDQ010000044.1,CAJNDQ010000006.1,157.629138136033,2.65196510162114,1.31893290769811e-05,1.51775645667351,0.0186955598249529,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000073622,ENSCCRG00000002399,mknk1,mknk1,17,15,CAJNDQ010000043.1,CAJNDQ010000014.1,1193.10620389923,2.63519794006352,1.08801161472697e-27,1.6476483394986,3.3375668561659e-11,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000067732,ENSCCRG00000075567,atp6v1b2,atp6v1b2,15,14,CAJNDQ010000033.1,CAJNDQ010000025.1,173.005351980946,2.61471154928216,4.56975608124246e-18,1.08707863641829,0.0002963794551187,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000000596,ENSCCRG00000000053,,,14,13,CAJNDQ010000023.1,CAJNDQ010000028.1,310.273742188186,2.61105596277958,1.7766162383360398e-11,1.75363110548949,8.40985683892464e-06,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000033634,ENSCCRG00000015117,,,9,6,CAJNDQ010000010.1,CAJNDQ010000020.1,169.321847708977,2.60119241740374,5.003179245198251e-09,1.95804950207235,1.68172206554947e-05,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000014659,ENSCCRG00000023164,hspa4a,hspa4a,24,26,CAJNDQ010000039.1,CAJNDQ010000046.1,2545.66242999691,2.57998893776186,6.69227562179766e-54,1.5061758559986,1.0993884332453e-19,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000064355,ENSCCRG00000056799,cdk14,cdk14,22,14,CAJNDQ010000003.1,CAJNDQ010000048.1,613.257800479464,2.57203507372997,4.69433582230527e-19,1.80877452760883,4.51529677772657e-11,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000072872,ENSCCRG00000013299,rgs2,rgs2,5,5,CAJNDQ010000044.1,CAJNDQ010000006.1,352.661031325927,2.56282827176991,9.85673965161222e-07,1.41262994876516,0.0149825182417532,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000027881,ENSCCRG00000029364,ece2b,ece2b,21,20,CAJNDQ010000040.1,CAJNDQ010000027.1,174.840277467376,2.55588690102494,2.1754066442149e-05,1.6857764080896,0.0078028666956898,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000069396,ENSCCRG00000045976,,,11,13,CAJNDQ010000045.1,CAJNDQ010000026.1,254.928283321936,2.55510978764528,6.751333446004431e-10,1.96374933425306,5.33836433382767e-09,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000032468,ENSCCRG00000017723,,,17,18,CAJNDQ010000008.1,CAJNDQ010000016.1,919.301414031526,2.5543540185609,1.64285055574501e-47,1.93629832227061,5.49174369838257e-28,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000039826,ENSCCRG00000047897,fpgs,fpgs,16,16,CAJNDQ010000039.1,CAJNDQ010000046.1,1110.23416109721,2.55397906124807,3.92368389686017e-41,0.652623566850749,0.0020398993603149,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000057048,ENSCCRG00000069356,,,49,41,CAJNDQ010000022.1,CAJNDQ010000030.1,461.673015432889,2.55016579202832,2.8030463425996e-30,0.729769283837447,0.0012744903424948,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000022645,ENSCCRG00000063838,,,22,21,CAJNDQ010000045.1,CAJNDQ010000026.1,1300.64830383386,2.51304574338803,3.29267764037138e-09,1.32441995499766,0.0032745686845266,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000064186,ENSCCRG00000073827,MAST3,,31,30,CAJNDQ010000022.1,CAJNDQ010000030.1,1406.48975090727,2.4889163278345,2.2816254094149e-19,1.6154336167519,8.63945417737163e-09,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000015651,ENSCCRG00000016317,thbs3a,thbs3a,23,23,CAJNDQ010000003.1,CAJNDQ010000048.1,168.89770434355,2.48083611799415,2.02601232176827e-06,1.76827344045504,0.0013099078323289,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000062801,ENSCCRG00000064546,mid1ip1l,mid1ip1l,2,2,CAJNDQ010000021.1,CAJNDQ010000036.1,2313.98002669673,2.44877922999921,1.73797010735717e-18,0.899650807656706,0.002738271556619,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000064763,ENSCCRG00000060671,,,11,12,CAJNDQ010000007.1,CAJNDQ010000001.1,332.525374872856,2.44444438933052,1.9632530437034102e-17,1.90043182930588,5.5506343706711094e-11,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000060560,ENSCCRG00000066798,degs2,degs2,4,3,CAJNDQ010000005.1,CAJNDQ010000031.1,776.553262173643,2.42095507276909,3.3761883344920298e-34,1.67216741386292,6.91760027504626e-17,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000061651,ENSCCRG00000028814,SLC66A2,SLC66A2,6,6,CAJNDQ010000032.1,CAJNDQ010000013.1,517.606205500233,2.41863894297217,2.43378586523539e-39,1.76066693664889,1.2126047600833198e-22,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000006208,ENSCCRG00000019485,,,20,17,CAJNDQ010000008.1,CAJNDQ010000016.1,204.940575289504,2.3904697756109,5.760603389109011e-15,1.7403083294014,7.3968870397566705e-09,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000010354,ENSCCRG00000010191,trmt13,trmt13,11,11,CAJNDQ010000044.1,CAJNDQ010000006.1,280.25671999127,2.3759494880314,6.97149322283004e-18,1.7162846495678,6.03218465778634e-10,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000026853,ENSCCRG00000026805,si:ch211-122f10.4,si:ch211-122f10.4,13,12,CAJNDQ010000007.1,CAJNDQ010000001.1,2125.8529332457,2.37514272393083,1.18520444194207e-39,1.72197904898923,6.325986042273061e-20,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000023638,ENSCCRG00000080899,pgap6,pgap6,14,13,CAJNDQ010000023.1,CAJNDQ010000028.1,221.877109879625,2.37368683897181,6.84703806527058e-14,0.948261658154039,0.0049248751920678,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000005559,ENSCCRG00000043181,naprt,naprt,15,14,CAJNDQ010000029.1,CAJNDQ010000035.1,400.901446242426,2.3599615127692,2.2763206365619498e-22,1.94213439221539,2.83263419641974e-16,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000064621,ENSCCRG00000077389,natd1,natd1,3,4,CAJNDQ010000004.1,CAJNDQ010000002.1,1283.30458805362,2.35525841889143,1.1928730802465701e-58,1.89362629731916,6.8473670675601e-35,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000065502,ENSCCRG00000029079,gcc1,gcc1,6,4,CAJNDQ010000037.1,CAJNDQ010000009.1,755.799515396928,2.33181740321168,2.9954245434594598e-36,1.70513556806248,6.86229799705107e-21,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000036366,ENSCCRG00000010913,tpk1,tpk1,11,10,CAJNDQ010000015.1,CAJNDQ010000041.1,361.75089828344,2.3306234326623,2.15668934481804e-18,1.94868287190343,2.9766801077568097e-13,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000010428,ENSCCRG00000027707,f2,f2,15,14,CAJNDQ010000007.1,CAJNDQ010000001.1,349.876450331345,2.31366711163666,0.0001238167986954,1.38778229623395,0.0322719570850418,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000075499,ENSCCRG00000065526,aldob,aldob,10,8,CAJNDQ010000021.1,CAJNDQ010000036.1,16239.036204572,2.30303391611591,9.17838092547907e-09,1.74558515594164,2.18958886070811e-05,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000074363,ENSCCRG00000025660,,,27,26,CAJNDQ010000042.1,CAJNDQ010000047.1,1295.45707335304,2.3010413404918,2.65925942043818e-21,1.36409033616332,1.31446819497888e-08,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000033705,ENSCCRG00000033287,usp20,usp20,28,26,CAJNDQ010000008.1,CAJNDQ010000016.1,771.727911567376,2.28695282623939,2.07211064220535e-21,0.847239976838498,0.0003202961881588,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000054579,ENSCCRG00000069855,,,27,20,CAJNDQ010000037.1,CAJNDQ010000009.1,937.244510999786,2.28600512206706,1.1325191382519801e-17,1.20205991491324,7.62362139352575e-06,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000021711,ENSCCRG00000072201,ppil2,ppil2,20,20,CAJNDQ010000008.1,CAJNDQ010000016.1,1948.91798023599,2.28094742495708,1.06203004169114e-35,1.97786327717894,8.61244106566955e-27,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000027298,ENSCCRG00000040519,slc30a5,slc30a5,17,17,CAJNDQ010000008.1,CAJNDQ010000016.1,1118.84794388713,2.28080792451332,6.76326645176265e-26,1.87070250903261,9.79359677610815e-18,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000012353,ENSCCRG00000013217,ccar1,ccar1,26,26,CAJNDQ010000019.1,CAJNDQ010000049.1,1715.73638200941,2.27515773830482,1.66085884691339e-39,1.56757428841739,3.33185007414061e-19,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000073271,ENSCCRG00000004511,plppr5b,plppr5b,8,10,CAJNDQ010000015.1,CAJNDQ010000041.1,156.837384583344,2.24513264106511,6.14885530053108e-07,1.42988320100351,0.0044511857828478,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000007018,ENSCCRG00000025636,slc35f2,slc35f2,9,9,CAJNDQ010000039.1,CAJNDQ010000046.1,689.91596804252,2.24192336839565,6.30927324182723e-08,1.83306680537056,1.92410536512095e-05,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000040784,ENSCCRG00000053579,arv1,arv1,6,6,CAJNDQ010000029.1,CAJNDQ010000035.1,189.222528355676,2.23783090394556,2.27824803387341e-10,1.89652116512712,8.19353069241568e-08,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000033392,ENSCCRG00000022891,kdr,kdr,32,31,CAJNDQ010000029.1,CAJNDQ010000035.1,550.59323443777,2.22820193992825,1.05771124364793e-09,1.33679980349362,0.0005298719814684,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000019713,ENSCCRG00000048326,mical1,mical1,24,27,CAJNDQ010000012.1,CAJNDQ010000050.1,425.034347351975,2.22030551548234,1.1968799513147e-14,1.50304735722861,2.41256438901208e-07,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000004007,ENSCCRG00000010227,abhd12,abhd12,14,15,CAJNDQ010000005.1,CAJNDQ010000031.1,755.026745055646,2.21120606010679,1.72747333510332e-24,0.854278326211905,0.0001646536101386,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000032984,ENSCCRG00000044259,,,27,27,CAJNDQ010000017.1,CAJNDQ010000011.1,150.735599538745,2.18593358262511,1.36303510122569e-06,0.973765888261184,0.0465233671192481,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000009578,ENSCCRG00000046577,insig2,insig2,7,6,CAJNDQ010000042.1,CAJNDQ010000047.1,824.765336967093,2.17710834261135,1.93387821456112e-42,1.81226360919123,1.1034028967388699e-29,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000037214,ENSCCRG00000029547,gnsb,gnsb,14,15,CAJNDQ010000033.1,CAJNDQ010000025.1,1878.61507418176,2.16992070983741,3.18043741803021e-36,1.40566350412787,2.22890013834308e-16,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000010265,ENSCCRG00000042270,rufy2,rufy2,20,20,CAJNDQ010000019.1,CAJNDQ010000049.1,194.851287281703,2.16803422098745,1.78592108714386e-05,1.57942395581,0.0024837859263135,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000067596,ENSCCRG00000058973,txndc17,txndc17,4,4,CAJNDQ010000040.1,CAJNDQ010000027.1,372.48831146086,2.16626774524542,4.90944226336108e-18,1.46137303654138,8.469259388344861e-09,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000012623,ENSCCRG00000056003,shmt1,shmt1,12,11,CAJNDQ010000004.1,CAJNDQ010000002.1,1274.80342929196,2.16204948551404,6.67224318940348e-08,1.744460617404,2.06217191714579e-05,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000077799,ENSCCRG00000050218,klc3,klc3,14,14,CAJNDQ010000040.1,CAJNDQ010000027.1,368.86756556224,2.16191436306301,3.22151687850377e-12,0.826758932702017,0.0073524388876835,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000059620,ENSCCRG00000010340,,,7,6,CAJNDQ010000004.1,CAJNDQ010000002.1,621.073722569952,2.16175461566829,1.33686183882919e-25,1.89491595351382,5.916217553649941e-19,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000065880,ENSCCRG00000057981,derl1,derl1,8,8,CAJNDQ010000003.1,CAJNDQ010000048.1,1364.80962963437,2.15948914345046,4.52388192130145e-28,1.95958274000286,3.9143315968832904e-23,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000071828,ENSCCRG00000061504,zgc:111986,C6orf62,5,4,CAJNDQ010000032.1,CAJNDQ010000013.1,1297.60919422554,2.14986073212931,1.34043472400532e-31,1.67641364341363,1.6185309235435701e-19,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000028420,ENSCCRG00000006206,tgfbi,tgfbi,17,17,CAJNDQ010000021.1,CAJNDQ010000036.1,990.439074249569,2.14977672899652,1.8417531261803201e-10,1.33974533343107,0.0001293557603538,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000012894,ENSCCRG00000033358,mbip,mbip,10,10,CAJNDQ010000005.1,CAJNDQ010000031.1,295.061173429699,2.14851471116044,1.02571047255583e-14,1.77414180064157,3.37986949738665e-10,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000050650,ENSCCRG00000018346,zgc:100846,zgc:100846,11,10,CAJNDQ010000019.1,CAJNDQ010000049.1,397.569430910217,2.14836742290323,3.9153887380815e-10,1.33457405888794,0.0001490059331809,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000082546,ENSCCRG00000058880,rimkla,rimkla,8,6,CAJNDQ010000018.1,CAJNDQ010000024.1,3073.2747975366,2.14753479282699,3.17719724048002e-47,1.82636366293869,5.73704164992963e-34,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000018385,ENSCCRG00000023247,frmd8,frmd8,10,11,CAJNDQ010000033.1,CAJNDQ010000025.1,588.861100316364,2.13933776459128,3.93890097799819e-50,0.811798352446117,2.6326999489873703e-09,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000056865,ENSCCRG00000075193,emilin1a,emilin1a,8,8,CAJNDQ010000029.1,CAJNDQ010000035.1,167.708583753917,2.13916255184389,4.2398884202771704e-19,1.76762327570785,5.46481454775047e-14,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000053090,ENSCCRG00000022176,,,24,22,CAJNDQ010000019.1,CAJNDQ010000049.1,1411.88388732187,2.13870223998118,1.24759978345727e-55,1.87626733495145,7.451246488786859e-40,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000029790,ENSCCRG00000028424,SKIC3,SKIC3,42,41,CAJNDQ010000008.1,CAJNDQ010000016.1,445.714489649218,2.13849828673617,6.601586173654289e-22,1.37515893073111,1.0401903047123702e-09,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000011010,ENSCCRG00000010982,scaper,scaper,37,32,CAJNDQ010000034.1,CAJNDQ010000038.1,601.949686540195,2.12071112786063,4.03974607968705e-15,1.284708673193,2.6787204297431e-06,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000003959,ENSCCRG00000031790,fdxacb1,fdxacb1,10,5,CAJNDQ010000008.1,CAJNDQ010000016.1,336.129488695556,2.11405775662454,1.12081104511008e-25,1.91592149896521,1.2001449854856101e-21,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000076573,ENSCCRG00000070245,hao2,hao2,9,9,CAJNDQ010000042.1,CAJNDQ010000047.1,279.982230038594,2.11273592476765,3.39585644766287e-07,1.62409978787094,0.0001344508887909,Strong_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000061027,ENSCCRG00000075324,pxmp2,pxmp2,5,7,CAJNDQ010000008.1,CAJNDQ010000016.1,182.233339298297,2.09573085789154,1.04471546957901e-05,1.12407950958207,0.0293584410735022,Strong_SubgA_Dom,Moderate_SubgA_Dom
